loan_id,loan_amount,interest_rate,term,credit_score,annual_income,employment_status,home_ownership,purpose,state,loan_status,preferred_loan_date
6d80d151-67c0-466b-9132-03e8c8db5149,42954,0.16995675989285752,22,666,43131,Unemployed,Mortgage,Personal,NJ,Rejected,2024-06-06
7485e530-34d6-4886-abd6-694c6b5293cd,91755,0.0502320542684092,31,845,58726,Self-employed,Mortgage,Home improvement,DE,Rejected,2021-08-15
cd2939ec-c19c-4f74-bdba-4819c368e200,7997,0.22026303252540885,38,515,20649,Self-employed,Own,Debt consolidation,WV,Approved,2020-01-05
a44c578d-b0dd-44b0-a01d-78284e4f340b,62969,0.15719878862763503,18,844,108277,Unemployed,Mortgage,Personal,NJ,Approved,2021-04-09
b7be8727-80b0-4092-9117-5712b74c2f30,7601,0.23504117680233982,20,566,113206,Unemployed,Mortgage,Business,WI,Rejected,2020-05-09
47327876-7e31-4cd7-86f7-ae0fc53814e9,17846,0.19833147810190888,29,720,106511,Self-employed,Own,Business,VA,Rejected,2023-02-28
14cbd61b-5043-4167-8c90-ae47c0d022f6,51296,0.14598025635346806,37,757,68340,Unemployed,Rent,Personal,MS,Rejected,2020-04-07
9296663d-79e1-40ab-99a7-23e2294d7fcc,54031,0.14678116966878813,27,847,64480,Unemployed,Mortgage,Home improvement,AS,Rejected,2023-07-19
6a27603b-81cc-46bb-ab33-a485d49887c5,9177,0.1992960220245793,43,664,92061,Unemployed,Rent,Home improvement,NE,Rejected,2024-01-16
1dbe5987-914c-4fc4-a9ca-067f30180ea5,10018,0.14385968445986122,27,814,65300,Self-employed,Own,Personal,WA,Rejected,2020-06-03
5b7c3ed8-98be-4b9a-9cac-d34eeceb9e38,84951,0.11632978633489055,51,730,136834,Unemployed,Rent,Business,UT,Rejected,2021-09-10
388e36f0-6ba3-4c53-a1ef-25a803358e7b,33644,0.19983500652439223,33,511,115693,Employed,Own,Debt consolidation,NJ,Rejected,2024-06-01
aecd7d0a-9151-412a-8e7b-d77ec8dfe387,50905,0.1440638563981375,38,835,73161,Unemployed,Own,Home improvement,IN,Rejected,2023-04-18
b976f286-8b05-40cb-acfc-df9789ddb2b4,24285,0.13600658309336977,30,571,109532,Employed,Rent,Home improvement,VI,Approved,2022-04-17
0a11d851-9bb3-4dc4-b69c-d95309cfb89f,98491,0.24832882115597688,35,846,112644,Employed,Own,Personal,ME,Approved,2023-11-03
fa4e6415-e392-4085-8940-e50584071319,30031,0.23163586145359588,55,847,25424,Employed,Rent,Home improvement,FL,Approved,2023-10-11
457ed2e3-652b-449c-aaa1-3c8bbc4cb336,59865,0.18438540038950013,31,777,121080,Self-employed,Rent,Business,PA,Rejected,2021-09-04
316a28f4-9efb-480f-947b-824e82f42531,53144,0.07146760249904459,28,512,113379,Employed,Own,Business,SC,Rejected,2021-12-22
7e7094fa-dc21-4f8b-8b62-7d299d37b91e,80442,0.2477450979587365,42,549,65217,Unemployed,Rent,Business,WV,Rejected,2020-08-13
5546da4f-154c-4712-80e2-4707125dc05e,69811,0.20458338100680534,25,508,111626,Employed,Mortgage,Business,SD,Approved,2020-10-20
14018274-3558-4a42-9da0-365cc75c96d5,67762,0.2456631148243102,43,785,82580,Employed,Mortgage,Home improvement,TN,Approved,2022-07-20
0446f75b-2bf3-4fc2-8735-a8c4579e6cae,95945,0.15453373118150182,40,605,24841,Unemployed,Own,Personal,SC,Rejected,2023-05-11
16bbad25-3011-4f04-a417-73eb3867daa0,92024,0.2356458590531862,45,729,132202,Employed,Rent,Personal,DC,Approved,2023-07-02
d90728f9-ce9d-4b08-9e81-10a8797704e5,98482,0.05925992284925714,42,709,134912,Self-employed,Mortgage,Personal,MD,Approved,2022-12-28
5dd95361-1dad-485c-be4b-97a46a09ff0b,10884,0.13894560585174415,43,672,87955,Self-employed,Own,Business,AZ,Approved,2022-05-04
f5f2c8d5-f976-4d65-9a18-1b0b4579286b,83337,0.2383029673146984,45,582,49652,Self-employed,Own,Personal,NE,Approved,2022-11-18
70836d87-96d0-479f-8fc5-98bc6a715a4c,45650,0.12212496745465479,37,800,94471,Self-employed,Rent,Home improvement,CA,Approved,2021-02-13
deae9bbb-f5d4-4e96-ab02-d497f27dc4fa,52984,0.22328522259403932,34,804,147096,Self-employed,Mortgage,Business,AL,Rejected,2020-01-12
2d6502c0-f4bf-4c12-b491-6b96b82037c5,77815,0.10571822140763035,48,741,86632,Employed,Mortgage,Business,FL,Rejected,2022-03-10
904505ac-9d6a-4bf9-b85f-1a6406fc6ec3,18031,0.15693516042541414,29,523,57847,Self-employed,Rent,Personal,ID,Rejected,2021-04-21
b7cb7b5b-73f2-4bb7-b77c-200dc59ad190,94350,0.09695750704395652,48,699,53869,Self-employed,Rent,Debt consolidation,NH,Rejected,2022-01-19
4de46555-250f-43b8-9fd2-f8d5e08fa42f,65769,0.22419341605934112,58,608,58291,Unemployed,Own,Debt consolidation,MH,Rejected,2021-02-14
27a79959-2107-4c17-ada9-7f4a74d228ee,24337,0.18579122431097594,27,818,123446,Unemployed,Rent,Personal,RI,Rejected,2023-01-04
2398b1a0-a165-4f54-ae34-7d0ed0cf2a43,99102,0.05978480661163313,53,567,138643,Employed,Mortgage,Personal,IN,Rejected,2021-01-23
1d58397c-5126-4209-a98d-f5933c73a4bf,90598,0.14050571741334356,15,810,34874,Self-employed,Mortgage,Home improvement,CO,Rejected,2023-03-20
9703ea32-86bb-47d0-9530-c84d603307b8,59913,0.17862076259572823,31,765,29505,Unemployed,Rent,Personal,WI,Rejected,2020-04-16
0a65fa46-094e-4c50-a292-8c9ddb841ab6,97348,0.14892198386414934,31,636,111491,Self-employed,Mortgage,Business,FL,Rejected,2021-10-09
2f5bb060-cd6a-442d-99c2-ea07e1527074,63290,0.23744041534911736,25,686,42244,Unemployed,Mortgage,Home improvement,AK,Approved,2022-11-19
3028c865-cde7-44c4-8ec9-daaa33c50ef5,58733,0.08770866007968425,58,511,80336,Self-employed,Rent,Debt consolidation,GA,Approved,2021-06-10
e07961f6-ba73-4efb-ba74-430c8a5bb5d6,98181,0.119467618740178,29,843,80112,Unemployed,Own,Debt consolidation,NY,Approved,2023-08-31
2f67aedb-cce6-433f-afbe-78e579ab99cb,76761,0.13178503400103958,43,538,115867,Unemployed,Rent,Personal,NY,Approved,2021-07-07
d4dd1ea9-2a6b-4f9c-80e0-8c7b9c2449d5,16591,0.15501411290270162,52,706,118513,Employed,Rent,Business,DC,Rejected,2023-08-31
b4538b49-8b03-4d0e-8aab-22ec34c0a921,27531,0.07500810103782081,39,564,109858,Employed,Own,Business,ID,Rejected,2022-03-07
15f31a22-d07f-4c78-92a8-4b4a48833d8c,63992,0.2268433426963244,46,638,69174,Employed,Rent,Debt consolidation,VI,Approved,2021-11-06
cd2d89e6-704c-4daa-8eb9-f00ed3e8a335,37771,0.1780431021157265,57,710,91819,Employed,Own,Home improvement,ND,Rejected,2023-12-26
9289893b-e0b7-4ff4-89cd-b13d5f1ce6c9,10721,0.07373855627487878,50,589,73217,Employed,Own,Debt consolidation,ME,Approved,2020-01-07
7e915e5c-9150-4785-9275-620bd60843b6,50254,0.0803958687894776,34,570,63676,Unemployed,Mortgage,Home improvement,SD,Rejected,2021-07-22
b47f2e55-6cce-422a-9191-abbccac70def,97633,0.06986552977887739,55,686,144849,Self-employed,Rent,Business,MA,Approved,2021-02-11
dd692816-a3b6-46b6-bc35-692251ea6fbe,11727,0.06132088196712213,38,564,122203,Employed,Mortgage,Home improvement,WV,Approved,2023-03-11
46ff4927-abd8-4f28-8fbe-ba2551d1a826,27548,0.09736689540017461,45,737,72746,Self-employed,Rent,Home improvement,AS,Rejected,2022-03-12
f85e9083-1a17-4b72-9a4f-83a9c3e6c6e7,27998,0.09343053313079877,59,717,129481,Unemployed,Own,Business,MN,Rejected,2021-11-17
48fc08eb-dac9-42f8-97f6-3fb9a48bdf62,16508,0.1126744570978287,24,599,124015,Unemployed,Rent,Personal,SD,Approved,2023-05-02
adca7920-9b4b-4326-ac77-4313ebe0d328,71549,0.1305817291889273,28,532,77430,Employed,Rent,Home improvement,RI,Approved,2023-07-07
d1a7b158-86f2-490c-bc8f-9b5caa9109ba,96698,0.05451465220295102,47,817,82824,Self-employed,Rent,Home improvement,ME,Rejected,2022-01-16
5cc9fab5-6700-4c90-80e2-533c4ba22bb0,95893,0.1253883276932355,32,759,143058,Self-employed,Own,Personal,CO,Rejected,2022-02-28
53b8f354-76fa-44e2-8914-c470a2597063,71025,0.20425958934844812,20,528,94058,Unemployed,Own,Personal,TN,Rejected,2024-05-11
2d774b64-78e3-4b31-a072-1d147d022d59,5941,0.05511950605172622,29,757,24376,Self-employed,Own,Debt consolidation,MI,Approved,2022-10-07
5e2d337b-1078-4746-83ec-652b9fd6693a,73998,0.19515823017947193,57,778,36821,Unemployed,Mortgage,Home improvement,TN,Approved,2024-06-03
108da42d-3915-414a-b966-3c80a8a84396,48308,0.06713612819479634,54,526,56488,Self-employed,Rent,Business,NE,Rejected,2020-08-02
26faf27f-1833-4418-905c-42fbcf222719,87657,0.11162358575152771,57,741,40470,Employed,Own,Home improvement,DE,Rejected,2020-06-18
757d9f1b-9bf7-46b1-968b-9a65de0616ab,71049,0.23402678407857436,28,759,71148,Self-employed,Own,Home improvement,VT,Rejected,2021-09-09
f7adf79f-569a-4122-858a-32f85dd15207,75302,0.10846698446215906,40,821,89044,Unemployed,Mortgage,Personal,NE,Rejected,2023-07-09
20177e2b-1494-483d-a7e7-8308f5e6c44a,55487,0.12994085001709269,58,700,67127,Self-employed,Own,Home improvement,IA,Rejected,2021-12-30
b3cb27dd-f2d9-4136-ae82-82585831d94f,34889,0.17546856704235675,60,639,75545,Self-employed,Mortgage,Home improvement,MP,Rejected,2023-07-01
1b4050a0-7b21-486d-9003-6cfe0fb9ba5d,15941,0.14303340294360073,34,752,97027,Self-employed,Own,Debt consolidation,CO,Rejected,2023-02-23
f62b2a85-6f6a-4d9f-af7f-4b302408d46e,87886,0.19430112938906885,43,533,31718,Employed,Own,Business,NJ,Rejected,2024-05-02
4eabf401-1340-4ee8-bd53-c218ba6ce4ae,93929,0.09928418961764418,41,556,108642,Unemployed,Rent,Debt consolidation,IA,Rejected,2020-12-01
d8fc065d-3c9f-424c-b2fb-d368939da5f8,6155,0.20638877002458417,34,601,51729,Unemployed,Mortgage,Home improvement,VA,Rejected,2020-09-16
b53134f5-e595-473f-a516-89c947060b4e,53747,0.1124135537399984,50,742,95266,Employed,Rent,Personal,ME,Rejected,2021-01-12
b1bbc5b2-9960-4229-a6d6-b87fe4215a85,74143,0.19618613656698514,51,563,135589,Self-employed,Own,Home improvement,MO,Approved,2020-07-09
16bf954c-8974-4a75-b8b4-4bbfeea47b76,24083,0.19847995959561376,15,793,35401,Self-employed,Mortgage,Debt consolidation,AZ,Approved,2021-11-23
ee1bff5a-a737-462c-a412-1f3b6dbeac2d,64768,0.08810293098026821,37,720,41874,Self-employed,Own,Business,NY,Rejected,2021-08-16
12e65550-8cb2-433d-b38c-3a63fef236d8,43884,0.07409831285416324,46,720,143589,Employed,Own,Personal,PW,Approved,2023-03-08
fb988025-c7c8-4ebd-bbf4-ef3022e20462,47816,0.05544293256893465,39,719,111541,Unemployed,Rent,Personal,NH,Rejected,2020-03-21
5b33d8d0-b733-4cc9-a915-b04d15c45d9c,44818,0.08278088266217692,58,665,110419,Employed,Mortgage,Business,SC,Approved,2021-11-03
75d5ed73-56e5-443b-92fd-e32148f21cb2,36648,0.10041050860746972,14,787,63798,Self-employed,Mortgage,Business,IN,Approved,2024-05-28
1c69e753-735d-4d84-89b3-30b1cd18055c,68428,0.06580976913669992,21,828,25145,Employed,Own,Personal,MH,Approved,2020-10-10
462f55b4-0106-48c9-be62-30726fb1af6b,54037,0.18882216808008445,12,632,79797,Employed,Mortgage,Debt consolidation,OK,Rejected,2023-01-19
2fe4d889-a8d2-4968-9875-556a673803a3,58497,0.11176238754273156,42,588,24851,Unemployed,Mortgage,Business,VT,Rejected,2020-06-30
2d5a6dd5-756c-4f43-8124-a794822a70d4,8194,0.0704217906482278,22,597,31828,Employed,Own,Home improvement,NH,Approved,2020-11-20
8e49c0a1-9225-489b-a637-02c7aaadfdb1,68316,0.20969881200360124,50,538,53757,Unemployed,Mortgage,Home improvement,WY,Rejected,2021-09-09
2fc5ad56-e0bc-46a6-b402-3a3581414617,75993,0.19450687552770746,23,816,93065,Self-employed,Own,Home improvement,NC,Rejected,2021-04-03
029eba38-4125-4075-88dd-8da841b1a81e,33492,0.21731491202517417,42,791,51140,Unemployed,Rent,Personal,PR,Rejected,2023-11-10
3ad6c9b0-15ad-4bb4-baf5-b35e35f7a753,60097,0.1913173148343572,51,544,37576,Unemployed,Rent,Business,IL,Approved,2021-03-26
c9b3ab83-7f1d-43fc-bc89-aa4ede880187,25652,0.18260860714833704,40,733,39102,Employed,Rent,Home improvement,KS,Rejected,2021-02-19
3d605e49-112d-4b6d-af2f-4e8ef5e79b35,60235,0.12411902915114051,26,685,55362,Unemployed,Mortgage,Personal,NM,Approved,2022-10-06
6cbc5da7-e5b6-4a2b-87df-0c68f736e636,99216,0.11199350793598505,33,728,109983,Employed,Rent,Personal,UT,Rejected,2024-01-26
152257f1-d090-4304-84b3-267d39cdeb38,90931,0.1550295123597863,46,842,114383,Employed,Own,Business,DC,Approved,2021-06-29
92d26170-66b1-4c39-990a-86a2ef433a69,46604,0.23439854935791304,55,719,115645,Self-employed,Own,Debt consolidation,DE,Approved,2024-05-08
b60e75f3-c810-4641-957e-80a9d34dc83c,21231,0.15008883600741751,15,725,49005,Self-employed,Mortgage,Business,WI,Rejected,2021-04-03
4c1a743c-5951-4852-b33c-45556f12922c,84676,0.18550326056967176,51,565,87830,Self-employed,Mortgage,Personal,FM,Rejected,2020-02-22
e45f9f95-2a57-46e6-9e90-e32292377402,21648,0.08772873016739664,59,547,28388,Self-employed,Own,Home improvement,MP,Rejected,2022-01-03
e0e65cad-2625-473e-941b-8eaf5d98ea5a,54214,0.14462546317438754,27,602,23767,Employed,Mortgage,Debt consolidation,GA,Rejected,2021-05-24
7db34f03-e549-493e-bd62-6b823938bee3,79032,0.13287855975952223,53,746,84034,Unemployed,Rent,Personal,NE,Rejected,2021-05-24
14ba86ef-8ba4-4a7f-8659-ea730ce6cd02,49799,0.18776793183452273,19,751,138653,Self-employed,Own,Debt consolidation,VI,Rejected,2023-03-17
cd3a37f3-1e8a-476e-b816-2e9d488ebd91,75453,0.12930801423292326,36,631,105111,Employed,Mortgage,Personal,SC,Rejected,2022-06-16
1739fdfd-b8ed-4b36-93a7-c046efe1dfd6,88846,0.20507708161570148,54,792,131603,Employed,Own,Home improvement,WA,Approved,2020-05-17
deb3319e-2c56-42b3-b30a-af6ef90df7a7,13417,0.2112539128406165,20,710,59113,Unemployed,Own,Business,PW,Approved,2020-12-03
39a44036-c3b9-4d05-babd-842deee5aabe,80931,0.18301029029010052,55,569,37128,Self-employed,Rent,Debt consolidation,KY,Approved,2023-05-04
fae46e42-f33e-460e-a0fa-5141b53c7b5c,33638,0.17935816605760646,30,640,109948,Self-employed,Own,Personal,KY,Approved,2022-11-18
ca662eb7-6601-423d-8351-0579d94809aa,43836,0.09450860841869368,24,581,149005,Employed,Mortgage,Personal,RI,Approved,2022-09-20
d1764a34-cd26-4038-b563-f6e32a6dc0b1,8884,0.1608381555047275,41,622,117374,Self-employed,Rent,Home improvement,WA,Rejected,2023-02-19
03358506-d32e-46c8-92b3-e48e874e7d57,52604,0.0512234358359895,31,801,37152,Employed,Rent,Business,MT,Approved,2020-01-03
2c1562db-ae4f-462e-8d90-756bc7bad3fd,68038,0.23164979754885756,41,605,71529,Employed,Rent,Debt consolidation,NH,Approved,2021-06-19
0c09a5e0-5974-4fb9-9679-767e21fe3368,49959,0.21459229299385557,37,526,43684,Unemployed,Mortgage,Business,MH,Approved,2020-02-15
b2a2fdfa-4c6e-438d-904b-e4903561e257,20943,0.2024087919918381,28,599,127716,Unemployed,Rent,Home improvement,AR,Approved,2023-02-26
41f5abfd-ea40-4338-ad7d-64315257da4c,93609,0.22402109504679257,48,656,130182,Employed,Mortgage,Home improvement,AS,Approved,2020-07-08
8ef0df8c-5118-464c-8b31-48fbdc993e9b,78988,0.06161776977162972,17,599,51079,Employed,Mortgage,Business,SC,Rejected,2020-11-16
4709ceb6-33e6-48ca-8e28-b7a79df35ff8,92549,0.13113060131821613,38,786,129786,Unemployed,Own,Personal,TX,Approved,2021-05-14
904847fa-0660-442b-8411-b907982136d1,63246,0.13190825202735001,17,528,27295,Unemployed,Mortgage,Home improvement,WV,Approved,2020-02-01
e86363b6-da2a-4dcc-92e4-2eb0bd23380f,5782,0.11089596280930823,42,685,59797,Unemployed,Mortgage,Home improvement,SC,Approved,2022-11-09
5736847d-c109-4470-b9b7-87b69687aae7,36716,0.22705970453094554,33,596,35377,Employed,Mortgage,Business,FM,Approved,2021-12-03
5c0f662d-7b58-4262-9669-fe1fbf8a03e5,56824,0.12454071342450675,41,677,45985,Self-employed,Own,Debt consolidation,AR,Rejected,2021-06-29
ef8f1ae2-6f67-438b-af22-52869e3c8520,93589,0.07436836461219859,28,675,68756,Employed,Mortgage,Home improvement,SD,Approved,2024-02-15
e2f635d3-963d-48ab-8073-3ba04ccbae41,19836,0.1763651008806284,24,519,57900,Unemployed,Rent,Home improvement,NE,Rejected,2023-10-25
d28b521e-31d0-4eb5-b7b1-6e0739d5a640,31713,0.13255950108317122,20,557,67660,Unemployed,Rent,Debt consolidation,GU,Approved,2023-07-22
7a324b3a-c758-4337-8cfc-45b141e0cd28,63821,0.07169827547573343,36,600,102261,Self-employed,Rent,Debt consolidation,AK,Rejected,2022-07-29
506c4897-4a27-432f-9acd-9e20a7b84ec0,34014,0.22433288495168685,51,591,43874,Self-employed,Rent,Business,WV,Approved,2022-03-12
9c25c911-bd43-4123-abb8-c53e1b78ffbe,28961,0.2108237706241709,23,651,87395,Employed,Mortgage,Home improvement,WY,Rejected,2020-01-13
d0dce5cb-fc21-4894-a49a-8a0a18f49b3b,22166,0.163175251653089,43,582,134650,Unemployed,Rent,Debt consolidation,AZ,Rejected,2020-02-07
f8ec4dab-481c-4f57-924e-80eb5e8a3ad0,64551,0.13417371179527537,20,571,103593,Self-employed,Own,Debt consolidation,FL,Approved,2021-05-07
acf76ea9-8f96-497d-b2f5-1e3c4ca267c0,21706,0.12386882004905389,52,798,118711,Self-employed,Rent,Business,OK,Rejected,2022-11-25
66d8f526-dc70-4d67-9ccf-b204e6943041,17988,0.21308216330483948,54,742,142599,Employed,Mortgage,Debt consolidation,CO,Rejected,2021-01-23
e6033249-8c93-4cc8-986d-b748ba42a4f2,56637,0.24493275843100132,19,656,87431,Employed,Rent,Debt consolidation,AR,Approved,2023-01-16
9bd73f8d-7200-493f-ba7d-7ab2ee7f443c,12187,0.18713203964980513,13,723,78946,Employed,Mortgage,Personal,AZ,Approved,2022-01-24
5e14a54f-fb93-4ae8-b512-573b776f4847,98077,0.10383177613453926,40,593,80339,Employed,Rent,Home improvement,NH,Approved,2022-08-30
4c22ce9b-f8be-4ae6-877c-d8112cdbfe0b,36178,0.11145328372805095,47,667,24717,Unemployed,Rent,Debt consolidation,RI,Rejected,2021-07-08
7e4a9642-9925-475e-aa1e-e6a21560ba44,90572,0.1813035511822415,25,557,106981,Self-employed,Mortgage,Personal,VA,Rejected,2020-06-22
a4ad4e80-d821-4103-a29b-369cc5c3e951,92021,0.06781904537740845,33,727,132817,Unemployed,Rent,Debt consolidation,MH,Approved,2022-10-22
a817c1bb-fc97-4cc3-8cbf-faa4b787443c,53714,0.19277226129898123,28,569,105346,Self-employed,Own,Home improvement,IN,Rejected,2020-02-07
6a4b98df-4db6-4dc4-bebc-89f444961f17,14218,0.08954816672861088,13,551,96257,Employed,Own,Personal,ME,Rejected,2022-05-14
1cde2292-107b-4f59-8cc6-20182ec4f836,31909,0.1318445442683526,54,834,127522,Unemployed,Own,Home improvement,FM,Approved,2021-08-18
be2b358b-c4c2-487c-957a-a67dc8f65ac3,50439,0.21057273136251992,58,604,105501,Self-employed,Rent,Personal,NM,Approved,2023-02-20
5fe2f0db-39db-4b21-a6d3-69f40598b66f,22526,0.2199991825203495,30,686,128714,Self-employed,Own,Debt consolidation,NH,Rejected,2023-11-23
4ac62c0a-e674-412f-afc5-63de3b242b38,47405,0.08218558002083862,59,623,117269,Self-employed,Own,Debt consolidation,CT,Approved,2023-06-27
431459e0-55e2-49b7-b989-a215d5de7815,36214,0.19455678487655637,24,635,67222,Self-employed,Own,Debt consolidation,AR,Approved,2021-08-18
27a05fb3-01a0-4952-bc95-d2c81e5392f7,84343,0.11614787089891117,32,516,87086,Unemployed,Own,Personal,VA,Approved,2022-07-10
3a08e8d2-b76f-4bfc-85d7-130485b3f025,19905,0.12723495090537057,47,819,126128,Self-employed,Own,Business,AZ,Approved,2023-03-23
b21a34c5-67d9-4ef1-a195-6174f2485f49,22552,0.05282918058003876,14,730,136515,Unemployed,Own,Debt consolidation,IN,Rejected,2021-12-02
277789bb-db9f-4c3e-aeb7-9a1072e07d5b,50493,0.18146225019952844,29,597,36198,Employed,Mortgage,Business,IL,Rejected,2020-10-04
7fd73aa4-7d8a-4296-ae5e-c4d13707044a,5811,0.21298200057209815,16,731,96562,Unemployed,Own,Business,VI,Approved,2021-12-21
c836139a-92a9-41ed-a7fa-e19aae50c789,42775,0.14615641725839693,56,710,76588,Employed,Own,Business,PA,Approved,2020-11-26
7cdce332-a63a-4511-93a8-2ccf9981214b,96993,0.17569772445118392,26,521,91644,Employed,Rent,Business,GA,Rejected,2021-12-24
ed7c79c9-1920-4a75-ac9f-eb62cef71a93,56924,0.19916320452179342,37,578,70268,Employed,Own,Debt consolidation,VA,Rejected,2022-10-28
3a060940-9497-4c73-81ca-dd5926ea8409,47163,0.21348159095970481,16,506,20879,Self-employed,Rent,Business,OK,Approved,2020-10-15
62788b98-0a22-4398-9aaa-3c55c13e712d,17510,0.1784687355664118,42,591,107695,Employed,Mortgage,Business,HI,Rejected,2023-07-12
bf9c0969-691c-4b22-9ee1-63547d5865a1,58266,0.09050757434067068,50,548,132159,Unemployed,Rent,Personal,MN,Approved,2023-01-01
cb95ba77-714c-4d6d-bd18-20516650ac8f,23841,0.09672375511143859,54,628,83088,Self-employed,Own,Personal,LA,Rejected,2023-04-09
85be403e-f943-41ee-b34a-2b927098ec49,96679,0.2344679908684439,51,736,25690,Employed,Rent,Business,FM,Rejected,2020-04-04
62deff27-b8e3-4a03-b7e8-72220fe5cbef,93415,0.15383641582227592,29,798,139606,Unemployed,Rent,Personal,UT,Rejected,2022-02-22
deebc63a-4a87-47d2-ba0a-a7d2133ef311,80270,0.2334873974651795,50,720,112696,Employed,Rent,Business,ND,Approved,2021-07-10
4eccaa55-ade2-478b-aa30-7748e9254a33,44981,0.15586465833221025,30,530,110153,Self-employed,Rent,Debt consolidation,WI,Rejected,2023-04-22
eed54abf-260a-4e93-ac5a-6f3acdbab2de,98657,0.23657143953306542,39,646,59638,Unemployed,Mortgage,Personal,VT,Rejected,2024-02-24
ba73f2f9-afcf-4d64-8a86-80030072e859,51997,0.10366942105011784,23,827,110077,Unemployed,Own,Home improvement,IL,Approved,2022-08-19
4920f18c-9fae-42e5-b16f-aca0b3830433,12749,0.09751813885412104,51,848,21097,Self-employed,Own,Personal,MA,Approved,2022-03-30
e8a78adb-ceb4-44a7-bc1c-d1fe9358119e,61244,0.1749662836137037,42,622,111603,Unemployed,Mortgage,Debt consolidation,PR,Rejected,2023-04-14
3547d282-3b77-4072-87d6-5092f5c37806,6252,0.19944921684825062,13,766,112371,Employed,Mortgage,Home improvement,HI,Rejected,2023-09-10
c05ea6df-d0e7-4e47-b896-2135bed8479f,23107,0.06536379020723415,33,831,57147,Unemployed,Own,Home improvement,MH,Rejected,2023-01-27
f47783b6-debd-46fa-b20c-e7a08bc9bff1,9189,0.20933401234791943,48,799,63660,Unemployed,Rent,Home improvement,MO,Rejected,2021-05-03
da27bbb2-9bbd-4284-ad09-4915fe372455,27802,0.23319779740986596,56,752,149386,Employed,Mortgage,Home improvement,LA,Approved,2021-12-12
55acd860-a853-48d1-ab38-ff4e597fc712,9402,0.2464731597418866,36,667,28739,Self-employed,Own,Business,KY,Rejected,2020-11-03
95f9abc8-170e-45aa-ad44-ddc577c9556f,76746,0.058945152674006844,59,683,109363,Self-employed,Own,Business,NJ,Approved,2020-05-09
51a566e8-c570-4720-a1fd-0530b82e0a89,59265,0.0641528068477655,34,687,36800,Self-employed,Rent,Home improvement,PW,Approved,2024-01-07
8d608f4e-3250-4759-b102-3ec47e36abcb,98611,0.22718550254637787,39,578,118305,Employed,Own,Personal,NV,Rejected,2023-10-05
a662685d-33c5-4bf2-913e-10232a7f2b47,12384,0.19260737325303862,13,703,96173,Self-employed,Own,Debt consolidation,MP,Approved,2024-01-27
afa1764d-58c5-4519-93dd-5669ce56af28,95281,0.14564647475089815,39,761,148945,Unemployed,Mortgage,Business,AL,Rejected,2020-09-28
3e5b3231-128d-43f6-b70f-29323a21be40,58840,0.1772802707059708,27,540,32472,Unemployed,Mortgage,Business,MI,Rejected,2020-08-17
e6b22e8b-52ea-4301-beaf-e2f3854c3424,55041,0.1143668353761463,56,603,42533,Employed,Rent,Debt consolidation,AR,Rejected,2022-01-26
bd6119f6-9dd2-41b1-9915-3681e2f59865,87896,0.15846603655636726,58,569,137393,Unemployed,Own,Debt consolidation,MI,Rejected,2020-11-23
7e26ca47-f913-48ef-8728-b960f259cd7c,52677,0.24314458777800813,24,703,62763,Unemployed,Own,Business,MP,Rejected,2023-07-09
51853ae0-0270-461a-93cc-3be153ef5860,30581,0.15753023777002523,35,710,33030,Self-employed,Rent,Home improvement,WA,Approved,2022-05-20
de3b2d2a-d8a2-4631-b689-f33834758ef3,42415,0.07828037708756759,37,812,137977,Self-employed,Rent,Home improvement,CA,Approved,2023-01-17
79b2d46a-73a5-4c3a-8556-b48d38c57baa,46951,0.11553164016246185,46,563,91804,Unemployed,Own,Debt consolidation,GA,Approved,2022-01-27
ea6cfb23-3250-4299-a679-466cc1cce7cf,71190,0.1523667935449149,40,705,73237,Unemployed,Own,Debt consolidation,MN,Approved,2020-11-27
d05453a2-a140-4c99-b2c4-5bb65d276a13,18087,0.1522147807280676,40,805,20522,Unemployed,Rent,Personal,PR,Rejected,2023-02-12
c1bd00aa-83f4-4d8c-a1e1-3dace7e04f61,84576,0.14530576976149456,21,538,79873,Employed,Own,Personal,WY,Rejected,2023-09-10
38484b0e-036b-4579-84c9-505c5bf44bdb,88282,0.19823217938969795,34,556,120727,Unemployed,Mortgage,Personal,SD,Rejected,2021-07-22
21344c8c-c7b2-4907-8b54-33269d6abf0b,13707,0.18953202479119774,37,580,130361,Employed,Own,Debt consolidation,VA,Rejected,2021-04-30
6c977fdd-0d3f-420e-9c61-ad48695b02b4,92046,0.05528040089878972,32,567,119503,Self-employed,Mortgage,Business,SC,Rejected,2021-09-02
631b391e-1784-4a84-9e70-fea5b39f04c0,65442,0.15038327604060467,45,562,80048,Employed,Mortgage,Business,MS,Approved,2021-10-26
87bf1e40-5968-459c-9462-44ff553f28fd,43505,0.05710670224650421,53,808,36984,Employed,Mortgage,Business,NV,Rejected,2021-09-27
5caa4b12-f843-4774-b50a-86edc2ea6266,77888,0.09653444684941621,35,518,113548,Unemployed,Own,Home improvement,NE,Approved,2023-06-02
3a73040f-fd9e-488f-9984-14f91ba2062d,48759,0.05835044613726455,44,674,65074,Employed,Own,Debt consolidation,MP,Approved,2023-07-01
4e4552d4-3c15-4962-9ba7-9d5e42f6c13f,81439,0.190436122430447,53,762,95362,Unemployed,Rent,Personal,NE,Approved,2022-08-01
