loan_id,loan_amount,interest_rate,term,credit_score,annual_income,employment_status,home_ownership,purpose,state,loan_status,preferred_loan_date
ff23d1ba-d008-4288-8c64-522709f82237,21332,0.2282779568093712,18,683,24733,Unemployed,Own,Debt consolidation,CT,Approved,2023-09-10
7381386c-1857-4ea1-83a7-5ab646a81137,8323,0.1528250222899946,14,576,64923,Self-employed,Rent,Debt consolidation,AK,Approved,2023-03-26
ef6def2b-a5ad-4bd0-938c-d3b6489e2a7c,23748,0.2370986737589793,55,780,129119,Unemployed,Rent,Home improvement,MN,Rejected,2023-06-17
adf285cf-78d2-472f-a9f3-ecb2076f17d7,85765,0.2175087273500537,57,694,26724,Unemployed,Own,Personal,AS,Approved,2022-07-30
44365ab4-ac3f-47ac-a0c7-9085e71f43fa,92568,0.1702250056712648,30,557,91287,Unemployed,Own,Debt consolidation,TN,Approved,2023-12-01
02fdc60f-a540-4a41-8ba3-dd4a1cf7e3e7,8564,0.1495252543642544,52,543,26812,Employed,Own,Personal,SD,Approved,2024-04-28
abfd51b6-9f6c-41d2-ac94-12a57e605e92,89831,0.0926732093656518,14,590,33896,Unemployed,Mortgage,Home improvement,IL,Rejected,2020-07-14
2a6f6d69-7ce1-4200-8cb4-646d428e0c2e,31569,0.1311353375522318,42,822,97121,Employed,Mortgage,Home improvement,KY,Rejected,2022-01-19
fc7928b0-5912-416c-92f8-1bed4baa651c,54314,0.1661268669706276,36,523,21768,Self-employed,Mortgage,Personal,AK,Approved,2021-11-10
d3ac9d50-5e3a-484f-8944-72196dba62d9,84616,0.1065105520223032,50,784,113736,Employed,Own,Debt consolidation,MI,Rejected,2024-02-01
7ce7491b-1ae1-4d43-93e6-bb43a1b5d016,23578,0.058286367179508,39,648,149415,Employed,Mortgage,Debt consolidation,HI,Rejected,2021-08-18
32e65b0b-4ab1-4cde-b482-5a32f0525e7f,94738,0.1410724137320636,46,638,57444,Employed,Rent,Business,WY,Approved,2021-04-10
c2b0d87d-79bc-4d99-8ab2-6f5e0af507aa,78098,0.1855920967094752,44,847,77957,Unemployed,Own,Business,IN,Rejected,2023-01-17
b6d758fe-d68d-498e-b7f4-291e983a20af,19685,0.0900023573603202,32,500,133755,Self-employed,Rent,Business,WV,Approved,2020-11-25
7353909f-0351-43ca-9716-bf6fa924d6c7,35324,0.0561353193831595,18,577,148390,Unemployed,Own,Business,IN,Approved,2023-02-13
d4992d97-b444-4195-a9bb-1ac7cd176a16,70503,0.2477433223750876,42,522,93583,Self-employed,Mortgage,Home improvement,MP,Approved,2023-08-05
10266251-afd7-4c31-95c7-bed662a1ec34,95566,0.0673385303366338,17,787,86989,Unemployed,Own,Home improvement,CA,Rejected,2022-02-21
7c8ef0ec-7ded-4aa5-8773-0bc9258af170,70503,0.1433370845365595,13,620,115842,Unemployed,Rent,Business,FM,Rejected,2020-08-29
515ef6ad-6b0e-4c8f-bedb-47946bf624ca,91279,0.1241298845389072,16,504,63111,Unemployed,Own,Home improvement,MO,Approved,2023-01-24
d95f39ad-d9db-467b-984f-fcbf1e4ef052,28392,0.0924349559767821,23,503,132913,Unemployed,Mortgage,Personal,WI,Approved,2020-02-08
d2db2625-a259-409e-bc72-848af3221bb1,98682,0.0833340924901691,16,508,35131,Employed,Mortgage,Personal,OK,Approved,2021-11-20
8816b5ff-ce28-4b57-8e89-57fdc581ebc1,19106,0.1204860537992152,35,648,139269,Self-employed,Own,Personal,LA,Approved,2023-08-07
6bb642b8-2719-4a29-b0ae-569cbef7b2cb,37735,0.1188295318676877,58,529,126649,Unemployed,Own,Personal,ID,Rejected,2022-05-10
22b7fa89-792d-45f6-ab0c-a193620a5bf7,53443,0.0901029033364841,53,582,53875,Self-employed,Rent,Home improvement,IN,Approved,2023-02-09
acf9e243-794c-42b2-9596-1ea0729673f0,75686,0.1360281730974843,17,844,32243,Unemployed,Own,Business,PW,Approved,2020-09-05
4fb3f4d0-8984-4837-b59d-5b49f5d41dc3,76025,0.1772153532302319,27,669,85424,Unemployed,Rent,Debt consolidation,NM,Approved,2021-11-15
a40bda75-555c-4280-861c-af847a5afc63,58201,0.2337128740591585,37,596,42879,Employed,Mortgage,Debt consolidation,PR,Rejected,2020-02-18
f4b8b9d6-5349-4040-9db0-f3c1d2b8618e,27184,0.1545995887537645,19,618,103310,Employed,Rent,Home improvement,ME,Rejected,2024-06-06
b8cb818d-6729-40bd-a796-7800a542cb89,77486,0.0853425430082598,19,654,147393,Employed,Own,Personal,IL,Rejected,2021-12-19
940aed77-0f5e-4df7-a0e5-2584636801fe,42236,0.19069391852972,52,771,26676,Unemployed,Rent,Personal,OK,Approved,2022-07-18
4f396d26-9a45-4622-8ee1-d8b9e1f9cccf,8578,0.1188292636691704,44,826,47995,Employed,Own,Personal,CA,Rejected,2020-04-27
f0b7ba3f-5f59-4d6d-919e-9377fe416fe0,82960,0.1305243352179655,44,650,20104,Self-employed,Own,Debt consolidation,NJ,Rejected,2021-10-25
5ed1721f-b45d-433a-868d-aee9e8de4cf5,46824,0.2294770617840235,27,802,118904,Employed,Mortgage,Business,IL,Approved,2022-10-01
4f3ef222-4629-4cf3-a6d8-5723e9210a1a,26919,0.1300377248236198,57,755,124262,Self-employed,Rent,Personal,ME,Approved,2024-02-25
7357056c-9418-48cb-a728-8e784fbd4059,64324,0.1542418616232041,39,685,124338,Employed,Mortgage,Debt consolidation,PR,Rejected,2023-10-02
b02f085f-efc1-4434-9141-1c0b0df1c1ac,32123,0.2437267994924049,25,736,103517,Self-employed,Mortgage,Debt consolidation,AZ,Rejected,2021-05-26
8cba85a0-844e-44d9-a441-2e620e727a0b,69508,0.0817560677147865,34,660,113389,Employed,Mortgage,Debt consolidation,GU,Approved,2021-06-21
74535e41-e59b-4afe-9129-35375121b222,17064,0.1485844108079196,43,517,35909,Unemployed,Own,Debt consolidation,CO,Rejected,2020-10-23
20913bf1-095e-4f8a-a43b-d3cb0cc90eeb,59544,0.0932318630091112,54,538,91871,Unemployed,Mortgage,Home improvement,ND,Approved,2020-12-21
0bb8b876-4d01-4bed-981f-3855899eed34,84252,0.2064363044707433,47,650,91341,Employed,Mortgage,Personal,ND,Rejected,2023-12-21
d51f79b2-6e53-4de3-9e62-3432a7996c26,52400,0.2325547992697982,38,509,23442,Unemployed,Own,Debt consolidation,NE,Approved,2020-09-13
4945a193-02f8-4957-8022-5f30a4b32f77,32598,0.1689289796524735,44,779,67236,Self-employed,Own,Personal,IA,Rejected,2022-06-23
7b2975a5-20c2-4660-ad3b-279b96b8ccc3,79363,0.0632938025643878,33,556,81862,Self-employed,Rent,Home improvement,OH,Approved,2024-04-16
eb2337ee-4f8e-4d9f-9525-b430f00a47d8,14329,0.1913401492676236,37,546,72963,Unemployed,Rent,Debt consolidation,NH,Approved,2020-06-17
ef818aca-83fa-4f9d-9b8a-a7d02644f97e,79031,0.1388563856164971,51,751,101338,Self-employed,Mortgage,Home improvement,WA,Rejected,2021-11-28
0ff57f12-64f4-4399-adfb-530a129d6e23,69660,0.1424386336857215,19,745,137960,Unemployed,Own,Home improvement,KS,Approved,2020-10-20
9cf725eb-9047-4f07-a657-2c383d15e6cd,98642,0.1991477329439309,29,509,49770,Self-employed,Rent,Business,ME,Approved,2023-03-01
80fd7a9a-0ef0-41cd-b9de-ca20273b6a6f,94954,0.2388610287937564,45,680,95829,Unemployed,Own,Debt consolidation,NY,Approved,2024-05-30
a4e170c1-e3f0-4001-ab4a-d1457af32786,88941,0.2105125423812118,13,821,62411,Unemployed,Rent,Home improvement,IN,Approved,2022-10-23
0917a4e0-ced2-47e6-8621-3aeff1071fac,67418,0.1216008759781326,16,843,124693,Self-employed,Rent,Personal,GU,Approved,2023-12-12
9f2efa78-a5c8-4763-a157-43fe5d2371d5,79547,0.0958223449555976,50,661,121538,Self-employed,Mortgage,Debt consolidation,NC,Approved,2022-05-08
bd2aeef0-b801-4085-a31f-aa921e93d736,21271,0.2074415987696127,42,793,111008,Employed,Mortgage,Personal,NC,Approved,2022-01-17
9e22aa75-4869-43c7-9845-ebca390d359d,94640,0.1580710259829491,14,661,42693,Employed,Mortgage,Debt consolidation,NV,Approved,2023-12-09
5c711637-f1ae-407e-98c9-50610b23c9cd,40219,0.1208197497225348,53,847,148281,Unemployed,Own,Home improvement,ND,Approved,2021-05-13
f7a0710c-fdaf-4eab-b72f-714ae0efa66e,77961,0.0577423519306089,25,531,123001,Employed,Rent,Business,WI,Rejected,2023-08-24
4622378b-59a6-40f7-b8d9-83f4a4a09ae1,5643,0.1070538960836203,35,672,43009,Employed,Own,Personal,PR,Rejected,2020-03-04
2c74e488-81f6-4329-a2ee-734e78fd7ef9,34382,0.149523609494236,49,757,133617,Unemployed,Own,Home improvement,UT,Rejected,2020-05-29
06a58482-f62f-4856-9d3e-52dffd7bdf19,54750,0.0588692096175093,58,773,41317,Unemployed,Mortgage,Home improvement,KY,Rejected,2021-08-30
7dce8b3d-40ee-445d-9a1c-3c057ff01ebc,88637,0.0773233102484173,30,646,56944,Unemployed,Own,Personal,MP,Approved,2024-05-08
0e7113fb-490d-4a08-9b45-c493563c337f,29143,0.1783213513082933,57,519,41202,Self-employed,Rent,Business,LA,Approved,2020-07-07
53005339-2ffe-48d7-b003-5c4e0544869b,34906,0.1535089061686653,27,816,33192,Unemployed,Own,Personal,NH,Approved,2023-06-08
0369b4c0-24fd-4469-b4f0-7a01bc41cb6a,79436,0.1746932211800345,23,763,70718,Employed,Mortgage,Debt consolidation,DC,Rejected,2020-03-15
64258b85-1f94-4b6d-bf97-731457c197b5,28293,0.1918036011964611,39,793,123817,Unemployed,Rent,Home improvement,MO,Approved,2023-09-04
e64183e0-6137-4608-8b37-089f3856e93e,24221,0.1865232081759937,28,750,76934,Self-employed,Mortgage,Home improvement,MH,Rejected,2023-01-24
f8b2a6a3-1c57-4e5e-93e9-b2a079163bfe,42997,0.1232442377721181,58,603,67922,Self-employed,Mortgage,Personal,IA,Rejected,2022-06-14
1de0af67-b2e4-4b57-85cb-e231be4363be,95249,0.2267310673505114,43,634,139510,Self-employed,Mortgage,Personal,SC,Rejected,2021-12-21
31e8b4be-51be-42f4-935e-bba0e085d32b,31974,0.0652399889730506,54,763,135458,Employed,Mortgage,Home improvement,HI,Approved,2023-01-06
258ccf10-0b43-4a61-99e4-f213e15966cc,9138,0.0970997829145547,19,548,39824,Employed,Mortgage,Home improvement,AK,Approved,2023-03-13
666a1fdf-0a82-41ec-92f9-67228764d09a,6225,0.2343841834348006,30,742,112434,Self-employed,Mortgage,Business,MN,Rejected,2021-10-30
48bca9e9-4bec-4238-95c6-507c6a439e74,70192,0.1733935042759373,45,556,39356,Self-employed,Mortgage,Debt consolidation,CO,Approved,2021-06-28
a20ae381-2a86-4f7d-8491-a07e09857033,44771,0.1258097323113852,38,790,113627,Employed,Mortgage,Business,TN,Rejected,2024-01-18
e2492d1d-bc24-45a5-b187-389b0e502902,38386,0.097717092551922,56,642,146353,Employed,Own,Home improvement,MS,Rejected,2021-02-14
af0d224a-7ee9-4c51-8dd2-db51803cf9d7,39600,0.0835555582485567,24,702,65753,Unemployed,Mortgage,Home improvement,GA,Rejected,2023-06-02
02277843-e802-4b80-87ce-e76a6c4cd98c,12638,0.226907168520951,41,714,32589,Self-employed,Own,Business,FM,Rejected,2021-11-30
8c5183ca-6ecf-4fae-8b0a-5e3bdd494a31,11036,0.1265466919303906,37,740,142605,Unemployed,Rent,Business,VA,Rejected,2021-10-30
993f156f-9b6a-4cf9-a661-f762ef335aa6,75988,0.1415587736304212,17,819,88846,Employed,Rent,Business,FL,Rejected,2024-05-31
23eeb518-0883-4978-a17b-514337770adf,47015,0.0705888252715466,52,808,99747,Unemployed,Rent,Business,NC,Approved,2023-11-19
a833b427-76ee-49bb-88a8-d1f2c257c849,98215,0.1208820653669151,21,779,137885,Self-employed,Mortgage,Home improvement,MD,Approved,2021-01-08
0f67e9a4-74a1-487a-9a9e-17bf9d066552,9015,0.2095020193328777,45,608,77388,Self-employed,Rent,Personal,MA,Approved,2022-09-29
04cdd59c-c80f-4a7a-a7e2-b4e582b6130b,18727,0.2218279421232253,44,844,111280,Employed,Rent,Home improvement,MN,Rejected,2024-04-11
485d1247-ea64-45f8-bc4a-85507d59b222,11792,0.0680830944780266,34,836,105299,Self-employed,Rent,Business,WY,Approved,2023-10-12
bc695177-36df-4aaf-9495-52b98bf35399,78678,0.1800804368924353,45,520,28023,Employed,Mortgage,Business,PR,Rejected,2021-07-14
970da721-1338-41a2-9ae9-1cbd58e77e1c,74500,0.1871229346421086,59,839,146279,Employed,Rent,Home improvement,LA,Approved,2023-04-23
03d6a518-7e8b-4442-8d7c-cb08dd49722a,37262,0.204639609591747,37,515,35491,Self-employed,Mortgage,Home improvement,NY,Rejected,2020-04-21
f66e9472-bbbf-456c-b449-f9fbdf05b134,72495,0.0961241025866856,58,651,106213,Unemployed,Rent,Business,MP,Rejected,2022-06-11
5e54ade4-87c0-4715-a1a2-4d020b4c6e06,58108,0.191368771444118,21,685,54942,Unemployed,Rent,Debt consolidation,VI,Approved,2023-05-26
f3470478-3790-42fd-82f3-016c6004927c,43153,0.1341673855674801,38,781,148113,Self-employed,Own,Home improvement,WI,Rejected,2024-03-23
723506cd-a24a-4d11-b990-d18516e4dc98,70615,0.2086481747985004,56,624,58316,Employed,Mortgage,Home improvement,PA,Rejected,2022-03-01
7290f4f1-ce94-4e3c-b14a-3f85784e1617,57342,0.0884852350527734,41,759,112740,Unemployed,Rent,Debt consolidation,SD,Rejected,2023-04-17
47258553-1eca-4bc7-bb34-1269489c334a,42264,0.2054012324435314,29,728,53420,Self-employed,Own,Business,IL,Rejected,2021-05-16
cb6ed00d-9619-4906-9af2-25e79c172f3e,67480,0.2030672937812101,17,652,23462,Employed,Own,Personal,AL,Approved,2021-02-18
2a8dcc2a-7e25-4ae3-b539-37c6e0fcd42f,14813,0.2039254871976377,58,722,81367,Unemployed,Mortgage,Business,AZ,Approved,2024-02-08
58ed8f29-cf4f-4502-86f1-80f48f1f8795,74216,0.1931750877317961,46,635,48651,Self-employed,Own,Personal,WY,Rejected,2020-03-02
0b648004-b7b3-4b02-a07d-8d698e36c592,12452,0.0801451417899517,12,579,80233,Self-employed,Own,Business,MN,Rejected,2022-05-19
d9bfe684-63d7-4cde-9c7d-97ed0b5d7173,68613,0.2469866080606147,39,566,107945,Employed,Mortgage,Personal,WI,Approved,2021-02-19
c00669cd-67fb-45ed-9e08-9e2aed42bd2a,43522,0.0512538813002333,28,758,63640,Employed,Rent,Debt consolidation,PR,Rejected,2023-08-13
6988008e-93dd-4add-918a-49e5e7841145,84301,0.1030996753977289,49,740,88006,Employed,Own,Personal,VT,Approved,2023-09-07
0499310c-5165-4473-a863-8b537c56968c,59433,0.1882396399911867,29,519,84309,Unemployed,Own,Home improvement,KS,Approved,2023-10-18
5089a3f6-9f1c-42bc-88b3-1a16f9d66249,44635,0.1193939249670882,56,664,97793,Self-employed,Rent,Home improvement,AR,Rejected,2022-08-21
ace1af20-b9d8-4279-8386-62741fe460f0,24741,0.0633036651783255,17,786,61115,Employed,Own,Business,KY,Rejected,2023-09-13
15164c97-0d67-4333-b683-03f5961b9c4b,23136,0.1627801126348816,28,549,59930,Self-employed,Mortgage,Business,TX,Rejected,2023-03-14
1792cedb-f5d0-4933-b034-90276ad7af9a,60669,0.2183491189459938,26,575,77641,Unemployed,Mortgage,Business,MD,Approved,2020-06-27
689581da-6ca6-4cdb-bf11-360d7d64ab59,58365,0.1554176865653149,25,833,104587,Self-employed,Rent,Debt consolidation,OK,Approved,2023-07-17
e56c110b-35af-48b6-87e4-d01e69188189,41888,0.0924860928834204,50,569,38674,Unemployed,Mortgage,Personal,AS,Approved,2020-04-14
bc0ee3d0-0e13-4dfb-896e-29263116b2de,84888,0.0863648376703463,55,825,127634,Unemployed,Rent,Debt consolidation,SD,Rejected,2021-03-10
443729f9-69cd-499b-bc7f-27ce2cc13b94,76201,0.2413503143870167,59,843,34149,Unemployed,Own,Personal,DE,Approved,2020-06-25
88064f12-89aa-4036-b0b9-a56e2f6a1cb9,32763,0.1162145440310013,14,846,101837,Employed,Own,Debt consolidation,ID,Rejected,2023-09-30
a1a6b023-2be3-40d0-b233-c3334ccb90f3,45604,0.1224595791241814,38,617,75362,Unemployed,Own,Personal,AL,Rejected,2024-03-08
8bf7ce2c-be3c-49f6-9605-d9563f8470b9,18576,0.1193101821255439,54,721,71561,Self-employed,Rent,Business,PW,Rejected,2020-08-04
e78a9510-f3fb-41b1-8c46-11c5e0576846,98942,0.0646798021884739,39,793,59828,Employed,Rent,Home improvement,FL,Rejected,2022-12-07
9342dc0e-ec01-49db-9009-3c8012c88b67,58295,0.2252146975759024,33,564,37494,Self-employed,Rent,Home improvement,NY,Approved,2021-01-21
bef0983d-dd91-4f9b-8699-8e3a8467fdbc,40634,0.1928910694828722,42,655,50032,Self-employed,Mortgage,Personal,PW,Approved,2023-10-31
55dddf01-1ce2-4887-9d54-cc1e4d449caf,40396,0.0982621594642214,41,777,142701,Unemployed,Mortgage,Personal,IL,Approved,2020-11-25
57ebe390-5da5-4010-9232-6d6b6de62c06,74425,0.1591504073517354,42,682,30784,Employed,Rent,Personal,NJ,Rejected,2021-09-11
e80071a1-27d8-41ab-9b64-2b52f7eeb2a5,30705,0.0574745955152471,19,654,148950,Unemployed,Own,Business,GU,Rejected,2020-06-14
91f46ca7-0275-4601-856a-589c76fc00e5,65261,0.1062862652368182,55,650,73546,Unemployed,Mortgage,Business,GA,Approved,2021-05-10
a85fda3c-d996-457d-854e-e0f7dc4ac4e6,46619,0.2238007267398706,53,786,67159,Employed,Mortgage,Personal,VA,Rejected,2021-05-17
5b473ecf-7929-49c2-bc41-d27f7e0aae92,98593,0.1497110894053687,33,580,61821,Employed,Mortgage,Debt consolidation,KS,Rejected,2022-06-29
60fe7566-7a2a-4749-aa55-7597d36ed838,79374,0.1547494339420069,34,695,132826,Unemployed,Rent,Debt consolidation,NV,Approved,2020-05-29
36bb7620-7af4-4b34-b4c0-ac68d7639c89,14734,0.0638008214560003,51,714,128004,Employed,Rent,Debt consolidation,NE,Approved,2021-09-11
073c4348-9259-4d47-bec6-c8028e4e4827,44760,0.1402337726559002,46,747,26576,Employed,Rent,Personal,SD,Rejected,2024-04-08
5d9b13fa-1686-4bc5-992a-ba7fe5500259,57748,0.2416683278351799,30,850,24635,Unemployed,Own,Business,MN,Rejected,2022-07-09
406827c0-4694-4294-a3e1-a59e572b91ec,32400,0.1890938319451047,38,782,143923,Unemployed,Own,Debt consolidation,CO,Approved,2024-01-27
d42d607b-bb7a-44bc-b8d0-7e10d422a964,37031,0.0981395366148534,43,760,34621,Unemployed,Own,Debt consolidation,AR,Approved,2020-06-19
0983e724-081c-446e-87f7-604315f6a24c,38347,0.1813960794280525,43,767,24906,Self-employed,Mortgage,Business,MN,Rejected,2021-07-17
a25a80a7-3df5-41e8-831f-4725fb19fd3a,28480,0.1972922290505467,32,730,139816,Employed,Mortgage,Debt consolidation,MO,Approved,2023-05-02
cc267c94-2bac-4900-a298-9ea8da5e66f8,83550,0.2345225246274887,49,806,125668,Self-employed,Rent,Home improvement,GU,Approved,2023-05-29
ba01d84f-4270-4364-9d56-6de0409695ac,59449,0.071884342273034,59,508,73040,Self-employed,Mortgage,Home improvement,AK,Approved,2022-05-13
9c59169f-b354-4b21-84bb-62a09452fcc8,40941,0.2394470864457681,23,547,146513,Unemployed,Own,Home improvement,DE,Rejected,2021-10-17
00f3b7ca-f4c2-4daf-905a-5bb316bd172b,77663,0.1174835632724828,36,615,67343,Self-employed,Own,Home improvement,DC,Approved,2022-04-05
7297a59b-ae6f-4326-80e6-648a5b0fff16,25965,0.141083953960094,41,504,138848,Unemployed,Mortgage,Personal,TN,Rejected,2022-04-20
b1fe1fa5-c485-4c87-b497-cc7d253c9dd7,75179,0.1734263483588141,50,594,79303,Unemployed,Mortgage,Home improvement,WY,Approved,2023-03-14
fdcb2178-50c2-49de-ad75-8832ab0f7c93,53154,0.2443368201344118,58,520,83808,Employed,Rent,Business,SD,Approved,2021-08-18
388edd31-9caf-48fc-979e-28b4f5f77c95,46078,0.1598939626701807,26,664,37012,Employed,Rent,Debt consolidation,MH,Approved,2023-10-28
666ead93-e171-41dc-a6e3-0430262bbe8b,90290,0.1587125820676127,14,733,118097,Employed,Rent,Debt consolidation,OH,Approved,2022-01-15
6f33eeb4-b20f-4ae5-9301-0057d3ee7527,89693,0.05763309773032,14,731,130141,Self-employed,Own,Business,OK,Approved,2022-08-11
fdaec592-4c72-49c9-bf19-72e3f6a40c6a,31857,0.1574885102438288,42,679,125348,Employed,Rent,Debt consolidation,NJ,Rejected,2021-06-27
1907d4b1-74c4-4777-a8a7-de84ca4fc303,28658,0.0686836851551072,19,787,147568,Unemployed,Own,Home improvement,OR,Approved,2021-07-29
0411e1ee-acb6-4e29-9daf-3e122a358d7b,43015,0.167029365640678,27,620,148017,Unemployed,Mortgage,Business,MP,Approved,2021-11-05
655ba83a-5c68-4f48-a590-58ef4d2e0841,33910,0.2219073632948932,17,757,29647,Self-employed,Mortgage,Home improvement,PR,Rejected,2023-08-12
1e5c3351-a441-4d45-8a71-46c97864a248,91372,0.0574566999358928,19,629,94446,Employed,Rent,Debt consolidation,MA,Rejected,2021-10-08
5b2a7013-3e43-475e-997a-5c343c030b8b,32969,0.1298266804877171,25,773,78362,Employed,Rent,Debt consolidation,WY,Approved,2024-03-29
9f158c62-e54b-41c1-b6d6-e7cd51aadacf,77384,0.156116885940456,30,743,73626,Unemployed,Own,Home improvement,AS,Approved,2022-09-26
7c934346-6257-486b-9c3b-e3a2fc692938,79851,0.1922857917503679,20,784,96298,Employed,Rent,Business,DE,Rejected,2020-09-27
b746cac3-2b36-49c5-ba6e-0dc50faf316c,61633,0.1844182769428877,56,535,27989,Employed,Rent,Home improvement,TN,Approved,2023-04-23
a46f5ce2-cd76-46af-bf7d-f4b8f1f1b005,30493,0.2448825631276341,20,827,95836,Self-employed,Mortgage,Home improvement,AS,Approved,2022-01-25
134810d9-672f-4c4f-8040-ac06864b0246,38538,0.1147268198435546,24,635,88618,Unemployed,Own,Business,FM,Approved,2021-06-10
de8aa9b8-2472-4d59-906d-cb50621ce131,59807,0.0780033173210655,35,648,120183,Employed,Mortgage,Debt consolidation,HI,Rejected,2022-04-17
beb198ae-43b0-4135-ab08-14b667c5c4d5,54078,0.1708419193249791,33,692,85298,Unemployed,Rent,Home improvement,IN,Rejected,2023-08-20
9fdb7b15-4248-407f-a92c-896dcf5bf0f4,66371,0.2392827927449142,39,843,131925,Self-employed,Rent,Home improvement,MI,Rejected,2023-08-22
24eb8624-eeb3-4076-916e-a50a41c70053,90263,0.056469727397623,52,790,74359,Self-employed,Own,Debt consolidation,VI,Rejected,2020-04-12
0eb338cf-dc8f-4ce4-8dfb-79b1c1d4ce75,43565,0.2232074270240172,48,554,63101,Unemployed,Rent,Business,KS,Approved,2023-02-20
b3077a3d-81e7-4bdd-9f45-23b130f83029,96127,0.0542793509104829,37,562,140633,Unemployed,Own,Personal,AL,Rejected,2020-08-28
02522345-ccdb-4dd4-8a5b-e6f525c7e263,18979,0.1319938499944786,45,664,84911,Unemployed,Rent,Personal,PR,Approved,2024-01-05
2575cc4b-e6da-4168-b415-474a547d348b,33083,0.2317388959644273,25,775,69281,Self-employed,Own,Business,VT,Rejected,2020-02-08
055f4793-692b-4422-983f-ccf79a42dbba,66782,0.0985231830447077,50,641,145895,Self-employed,Mortgage,Debt consolidation,VI,Approved,2023-07-07
79e48009-5e6d-4205-ba45-8dcdd8afad2a,37907,0.1196940129501227,28,685,102623,Employed,Mortgage,Home improvement,MA,Approved,2021-08-20
8072f6e6-0fb3-46bd-a539-136c2d48c77f,32013,0.1324266476206919,56,716,78282,Employed,Rent,Personal,PR,Approved,2023-10-07
45878d31-1445-40d6-b4cc-e5fb3405d5e1,73824,0.1898442542550716,27,761,75660,Unemployed,Rent,Home improvement,ME,Approved,2023-10-15
6fb1273c-3801-4424-8ef0-e0416f2fd25b,36158,0.084669780793439,44,821,95240,Unemployed,Own,Debt consolidation,MO,Rejected,2020-08-26
71c7287f-48c5-40ff-82ea-35ba7e20f80f,64799,0.1979171691372215,39,627,107019,Unemployed,Mortgage,Business,NY,Rejected,2022-12-11
f88617ea-0632-4021-8958-dcc182bf8e01,40292,0.1931899811100454,27,817,106207,Unemployed,Rent,Personal,NH,Rejected,2023-06-07
e00ea624-b02a-4254-b90d-9f6187871878,53930,0.2407580847765922,21,731,87196,Employed,Mortgage,Personal,RI,Approved,2022-10-16
5f6d380a-16ea-4851-b75c-93df6e7e34ce,23374,0.0829556651275603,32,580,69858,Self-employed,Own,Personal,MD,Approved,2022-10-21
7cba626e-24ec-4e1b-b01b-f28f5ff529f5,81245,0.1244733441532506,26,651,132048,Self-employed,Own,Business,SC,Approved,2022-07-23
177f30eb-c18f-4666-be09-e5104eea999d,38169,0.0541433433398937,44,682,30492,Employed,Rent,Personal,NE,Rejected,2023-08-08
913029b0-13b9-4822-b49c-4f2a380af496,55853,0.1036902920545601,14,774,71248,Self-employed,Own,Debt consolidation,OH,Rejected,2023-09-06
8f3a6f15-ed82-43c9-91f1-25d4e843d63e,60396,0.0568746641374949,12,782,86091,Employed,Rent,Personal,IN,Rejected,2024-04-23
99477e76-b475-41a5-b51a-d7faeb6dfb46,89861,0.1400921900254142,57,755,70076,Unemployed,Mortgage,Home improvement,OH,Approved,2020-01-18
4fc964b7-f3a2-4add-8d36-92641944d685,9284,0.1344904016703262,51,699,94562,Employed,Own,Business,TX,Rejected,2023-03-13
1b8fd25c-6eac-4bdf-baad-688a92c066b0,47393,0.2394458368192573,52,714,21963,Employed,Own,Debt consolidation,ND,Rejected,2022-06-08
a2569bf4-def1-428f-b744-bb26cd525c91,78651,0.131511200163964,29,567,78996,Self-employed,Own,Debt consolidation,SD,Approved,2020-06-05
8ce0b479-f3d2-48c1-8f39-fb31c49e6593,59537,0.1824659983397547,60,727,21574,Self-employed,Rent,Business,MA,Approved,2022-04-18
9d165465-11a1-4f24-be3e-5518d27f464c,73047,0.0696449365181162,26,685,74946,Self-employed,Rent,Personal,HI,Rejected,2022-11-11
53438419-438f-45ab-ae38-4b1082a048e7,42431,0.1135635549400206,23,848,81295,Self-employed,Mortgage,Business,CT,Rejected,2020-06-17
0e844024-da21-4a79-bcbb-81ab7d9c732f,56113,0.177277261154603,20,725,147124,Unemployed,Mortgage,Personal,AL,Rejected,2023-06-12
590efdbb-4877-45ba-af79-04329911e423,29258,0.1970797260126745,41,591,87823,Self-employed,Mortgage,Personal,AS,Approved,2020-04-17
623089e2-14c4-4206-8bc7-5655d70da302,40542,0.0675776168719436,17,527,149497,Employed,Own,Business,CO,Approved,2020-04-22
9b110660-f917-440e-8d2b-c00e6f136d66,14064,0.1246885080763033,60,527,21681,Employed,Rent,Business,OR,Approved,2024-04-29
5355d164-e236-47d5-97c4-d7d9135b95ef,48200,0.1033863145540835,29,780,66047,Employed,Mortgage,Debt consolidation,TX,Rejected,2022-04-06
cd7ea3c2-d83e-4fd6-b0c7-5dc342bd1bd6,61004,0.2362685914549292,56,849,93405,Unemployed,Own,Debt consolidation,MD,Rejected,2021-02-11
707279a0-f904-4bb1-896b-02de42a27ed3,8801,0.0587811567655998,41,665,81961,Self-employed,Rent,Debt consolidation,MO,Rejected,2024-05-15
f8005b24-3526-4026-ad0d-d23d05e0ed35,41031,0.2167985828774842,18,743,70725,Unemployed,Rent,Debt consolidation,MO,Rejected,2021-10-12
45331923-e08e-4b36-a09c-fcc457c885a5,70860,0.1884044457877844,45,585,32875,Unemployed,Mortgage,Business,NV,Rejected,2022-03-18
